,max pipeline,iAnalyzeR
ITGBL1,-0.0216826933222,-3.5153651334390004
COLQ,-0.0433113972634,-0.711561784379133
OR10H1,-0.0295723191487,-1.20650959190857
ZDHHC14,-0.0083318891042,-0.7498399953706141
IRX3,0.0262576221972,-2.68997360933175
CCDC63,0.0283461297962,0.240814955977953
CLASRP,-0.0237934349956,-3.0809233969264596
CXorf40B,-0.139831790413,-1.66267495888726
STYXL1,-0.146010979837,-3.4409452362840898
NBR1,-0.0360844986732,-1.3726593782849699
JAG2,0.0725737508719,1.08321648377237
ERN2,-0.0368961702124,0.21210145003009195
SCOC,-0.0249352773115,-1.0999455355331398
SAMD4B,0.125269347543,-0.8471192254197321
RRP1B,-0.00600903722313,-2.1511529498196205
LY6G6F,0.0878137548318,1.16749957337045
EXOG,0.045935126837,-2.65260961217214
MAP7,-0.0881113228376,-2.47109775356454
PTPN3,-0.00371649837124,-2.35059370381264
APOA5,-0.0184430601013,-0.8870954094118371
HABP2,-0.0520432841003,-0.40758129993998704
GNG3,-0.0134686367253,-0.8518436565087691
HOXB8,0.0244524673698,0.818570794403328
ZNF831,0.0392871568255,-2.8318182546315898
PPP1R32,-0.136541135945,-2.2801558730495697
LOC100653515,0.0170116549583,-1.4838602346761
SNX12,-0.0146539172516,-2.6948272420501502
NPPB,-0.0615194854604,-1.14709822372899
XG,0.100333135229,-1.2913765999366
PTPRJ,-0.0169733435457,-0.619008961221922
ROPN1,-0.031546683277,-0.10103241928749099
TAS2R3,0.00367779433142,-1.22252954081217
POLR3E,0.0931935583226,-0.716107611116838
ZBED5,-0.0541561398184,0.84646886421554
SLC38A8,0.02516122065,-4.57729331173588
PER1,-0.0374619407046,-0.48188700233291903
UBE2H,-0.123370015307,-0.526929277635589
DOHH,0.0448069941164,0.8391248984853309
CABIN1,-0.0348428398555,-1.08217540250398
CYB561A3,0.0806994762637,-1.1890399779142
CEP135,0.031627833601,0.0402919979635114
TMEM123,-0.0335561817806,-0.256441938434054
XKR9,0.0242710453915,0.772366672603202
LHX6,0.0638236110477,-1.47355708908587
DRP2,-0.0703668837083,2.07074292124967
SSH2,0.0607733670731,-3.5540457776885597
SYNPO,-0.0639371379335,1.03432219130775
TMOD4,-0.0160121460048,-0.454358057707882
GPRIN1,-0.066563849135,0.799500298245153
SOGA3,-0.0126248450891,-4.124873752971601
GIPR,0.0364844461912,-1.48655051025318
HIF3A,0.0262533646112,0.0377617376138409
WDR47,-0.13727695526,-1.5437081755529298
TCP11L1,0.00823570604523,-0.3542479558372
PDE9A,0.0676222489439,-1.1517207459447099
SLC9A1,-0.00985576988458,-0.8112989351505541
DPYSL5,-0.0266475642382,0.0418563540225532
RNF151,0.0404903367433,-0.323608981282953
PRODH2,-0.0118453250011,-0.49315745235314706
PAIP2,-0.0161247142583,-2.18086505417994
CD40,0.0275282916942,1.08700888478408
TMEM14A,0.0212962137368,-3.88040075683783
ZNF638,0.0258049339286,-2.82084398806605
USP51,0.000184624024803,-1.68424204544845
PPFIA1,-0.0609667256141,-0.561466960750324
TIMP1,-0.104453425006,-0.5577906866544671
F7,-0.0240845239444,-2.58576762820484
PLEKHH3,0.0403307634097,-1.4166495414409301
UCKL1,0.0731882533388,1.43020122481104
ZNF157,-0.0641613092583,-0.70229949878069
MBTD1,0.0194411546858,0.266425030253731
CCL4,-0.0101611220516,-0.6920917783660551
GRM6,0.0769162474276,-1.27158036069081
ZNRD1,0.0416704256426,-1.72202110856567
AP2M1,0.0460231969445,-2.18043545339351
CCDC27,-0.0241240644781,-1.54297094143453
MEMO1,0.121853290829,-1.4548870147183501
SERPINE1,0.00355936889011,-0.6750008105876469
MYOD1,-0.0285012424805,0.127835351242557
CAPS2,-0.055421120184,-0.8414416476560241
AQP6,0.00611230109117,0.960415998096558
HIGD1A,-0.0793818709783,-2.4224549716370203
NAPRT1,0.0225943067979,0.8263902593064191
NETO2,-0.0285887776623,0.258230026153683
PAWR,0.0437968755922,-1.5292956973620502
FOSL1,-0.00206334554817,0.614079680217255
DAB1,-0.0468620189262,1.4712247698100098
PLD1,-0.0540530278032,-3.6330219575766702
CHD1L,-0.0634600193862,-0.8369956500032208
RPL41,0.13828025596,-0.87117993160031
CAMKMT,0.00551055538562,-0.333153967258542
SCGB3A1,-0.155676088844,2.6713447846308798
SLC13A2,0.041469762291,-2.7576658090672796
ADCY10,-0.0307321543541,-0.39516682785469703
TMEM95,-0.0323404840894,0.8686990115649099
ZDHHC15,0.0659398233169,-2.3316504700961502
SPEG,-0.0359159515297,-3.59478491240049
GNA11,0.0612144056868,-1.5278584751750202
TCF21,0.0553285033885,-1.5070641497704398
LNPEP,0.0175442230605,-0.39817189245787005
TSGA10,0.0182198322323,0.22888092483757
EPB41L3,-0.0330834455456,-3.61913763845613
DLG4,-0.161530818372,-3.17935694192951
ZFR2,0.0259904437973,-2.98503139725405
PSMC3IP,0.281468826527,7.59127043570295
LMAN2L,0.0246262443067,-0.8362112138819491
DAOA,-0.0423722987621,-0.767264868033534
NR6A1,0.0102754718227,-0.8776459503430291
EPAS1,-0.00576566890899,0.22707543442198103
RFWD2,-0.14749806333,-1.98589774530955
HMGB3,0.0558944661686,-1.16529208367403
HOXD10,0.0043961961755,-0.18476839038385498
PROKR2,-0.00373265033561,-0.70660129590435
VPS4A,0.0224197447193,2.5102398325540296
OR1Q1,-0.0251228801739,-0.9814969152358359
ZNF3,0.0366102932169,-0.8792895357568051
PBDC1,0.0461586124177,-0.8665610323012471
FSIP2,-0.0810971807418,-2.63546576685029
CORT,-0.0677258229743,-4.1820564566989304
NXF1,-0.0407276637143,1.99666843205928
SLC38A4,-0.0392887978204,1.46552796387451
ZNF174,-0.118569527642,-2.35862621255809
TMX4,0.0078905677168,0.45751460425708296
ZNF540,0.0621804879117,-0.0404058843120815
CPB1,0.0114306634185,0.459022497590316
DHH,0.0221096081161,-2.35836009963106
GIMAP4,-0.143971956519,-1.29933003674339
JAK3,0.0113758092454,-4.31986623452695
THEG,0.103661033092,-1.38024272507582
TXNL4B,-0.0482127117281,0.8229756250296829
CTDSP1,0.0197332769529,-0.577527608039136
FAM222A,0.0543541273692,1.02589949068361
CLU,-0.079705027551,-0.8167715128344158
GSC2,0.0116921402802,3.51374519161233
XK,-0.031868011273,-2.36102659774425
ATP6V0C,-0.180908135282,-2.29650068057406
CKS2,0.0228471586731,-0.5898702253184119
CLDN14,-0.0280962835625,-1.99793813963958
FAM85B,0.0609065428379,-1.8617288501435802
KIAA0195,-0.24194029191,-3.6040239505262797
TNP2,0.0470466893732,0.0861432277249544
CYTH3,-0.0572889795839,0.33339879878524503
ANKRD46,0.0303236703693,-3.08293720781286
MRPL10,0.13816814025,-0.620091166593832
SNRNP35,0.0312538655452,0.7533827475036942
THEM4,0.045784164555,1.4047378371753
CPT2,0.0565902143202,-2.42376869382848
NME4,0.0144084427385,-1.62037182809978
HNF4A,-0.0374450587056,-1.32051461853479
EXOSC9,-0.0250771167182,0.17943571791843002
TUBAL3,0.0281137315612,-2.66458248673871
PCDHGA10,-0.0035942362523,-2.3765395971155696
ATP5J,-0.000653444756501,-3.44698337501213
CBLN3,-0.0421466182821,-2.9042039536700694
SCAF4,0.13001421894,1.4047465519201299
CDH23,0.0396692673808,-3.44784752123986
CYP4X1,0.0307154841183,-3.94598909846541
FOXR2,-0.105202209387,-2.43382086495681
HOXA5,-0.0312524753837,-2.53019175181604
SNX20,0.00732899153852,-0.012270091303459001
ADCY1,-0.0180408314489,-1.08947753213617
SMC1B,-0.079866167687,-4.35243974574753
C12orf23,-0.065716104178,-0.8497278178289609
ASPRV1,0.0122968862774,-2.83809400609342
NEDD9,0.0210280635871,0.161170461934978
OPLAH,-0.0478383317444,0.40115380240789794
CBX2,-0.00507951893624,0.512374647999898
ROS1,-0.138041557904,0.0224758534002074
TRMT2B,0.101061783003,-1.62406100357804
FMR1NB,-0.0604031789192,-0.6443721933110821
TP53TG3C,0.120790846354,-1.14805847874817
IFITM1,-0.0282189001161,-0.621667160503536
MDH1B,-0.195818265742,-2.8640012309098397
SLC41A2,-0.104176492216,-0.499706758900713
INTS3,0.0227836946355,-3.42549797245385
COL28A1,-0.00587560971107,-0.9434585300483499
KATNBL1,-0.0315844011272,-0.876970674481732
STK4,0.167448830436,-0.352285693147357
SP7,0.0149436258441,-1.6644324803179198
PHF6,-0.137280128115,1.3172605211028798
ABCB11,-0.0160903233093,-1.60507707847853
TMEM14C,0.026693490409,0.768566862794953
ZNF322,-0.0303805456004,-1.5613313374522
RAPGEFL1,0.103701298199,-0.0418853070783323
PANK4,-0.0142313502219,-0.8401801235942701
ALOX12B,0.0619318130057,-0.932183298940376
SEC61A2,0.0408038535378,-1.80384635973554
USF1,-0.089598964372,-1.20920783164175
SNX5,0.0391029867106,-1.24704649828133
PPP2CB,-0.140737657876,-1.55154889926878
BPIFA2,-0.0643021684292,-4.03669418312208
ERCC4,0.0407063086316,-2.69473892820081
BBS12,0.000304218329017,-2.07060340161979
CEACAM16,0.0479795387716,-3.4717017099407594
ZCCHC17,0.128664350642,-3.49682480741286
RAB11FIP5,0.0438677625131,-3.38957520633835
SLC25A45,-0.00251714382826,-1.5255861728056899
SLC5A8,-0.0323860422198,0.245289832315206
SALL2,0.00253901846415,-2.33358071849621
RGS7,-0.0623252089948,-0.636576122171685
SAMD11,0.089741616649,-0.988208370867068
SHISA8,0.0568444257959,-1.4168832359919799
SCARF2,0.0444780485883,-1.2050252153245602
APOBEC1,-0.0153575735516,-3.63893467527507
NDRG4,0.0170917117868,-0.8938034386797079
GRHL1,-0.0540692371404,-1.07229911571814
C11orf65,-0.0570509415361,-2.01752096153196
HMG20A,-0.116360128883,-1.9649934331882
TNNI3,-0.129777864435,-0.98759321025599
ROBO4,0.0222620591149,-1.7176802788142902
SULT2B1,-0.0304405987776,-0.768733562292703
IGF2BP3,-0.141367905782,-2.5224269587658
IRF2BPL,-0.0636623364383,-0.568756208859905
MRGPRX3,0.00381395738551,1.8737658079157298
ZNF543,-0.0861089304243,-4.90583216746782
SMARCD3,0.073452906362,1.8913721870326001
CHSY1,0.0394304916707,-1.61779725641111
TLN1,0.0293329018316,-1.9008463343271598
ADK,-0.209997403343,-1.01886961614292
BRWD1,-0.00314716036401,0.25422516517643695
NDC1,-0.0317376433367,-1.20773158779797
ONECUT1,0.034579114777,-2.6140574342313703
CHPT1,0.0623442833035,-1.4048081136866701
CLIP1,-0.0726972760444,-1.72551299945059
STOM,0.00867130070089,-1.55982974953838
CDC42BPA,0.0377487612294,-2.2803451037747995
PCGF1,0.0628900814678,-1.8890773825971898
TMED6,-0.0998042861138,-2.67069237554273
PLEC,-0.0256618882886,-0.6436641541539101
ANAPC11,-0.0454871979486,-1.0898455616034
VTI1A,0.163844359645,1.06634988839242
MDH1,-0.0197273886238,-2.60487231415454
MBD6,0.155006918047,1.10325395486832
LRFN3,0.0561714708091,-0.6857412941140041
ORM2,0.0248000669676,-1.04060431905033
CDC42BPG,0.0297497442919,-0.8021459707830552
MAN2B1,-0.0262921353438,0.793403092782287
PKNOX1,0.0430266315946,-2.8405407072161
TEX101,-0.0426178068071,1.22534547818949
TMEM253,-0.0313271229237,0.3074632075863
PCDHB2,-0.0854054446856,1.30728884498183
VRTN,-0.0466434042628,-0.919889580225626
NANOGNB,0.0281643386387,-1.67198060215157
TBC1D5,-0.0288265882595,-1.90282914254026
DCN,-0.0109582889193,-0.426136839594234
TNRC6B,0.00738305396476,-2.51956725010876
ZNF84,-0.160349480209,-0.0564608953745294
C3orf70,0.0554818209252,-0.559787578493309
EID3,0.0324401002595,-3.20446623946334
NRD1,-0.0520670481115,-1.2686219784801
PLA2G4D,0.00200519793083,-1.6867967589260102
CCT5,0.0361842391937,0.6869622485298189
RNF8,-0.0256467954911,-0.955011413150547
GLE1,0.0200633355024,-0.9842560571806299
NEU4,0.0869024489793,-1.7530659591351399
STXBP5L,0.0687649643067,0.8238140154236171
RSAD2,-0.08269158293,0.21250292842260202
ABHD4,-0.0390820726749,-1.54164243707354
TCTE1,0.0511029932113,-2.7194367093941496
ARL4C,-0.0549228517417,0.426279899635724
NOBOX,0.0784854556162,-1.1512792246221202
B9D1,0.0897950114791,-1.89863532232787
BPIFA1,0.055798360455,-1.55024151781358
C1orf172,0.0830167647658,0.7285359049506609
NDUFA3,0.0378057897987,1.1218655445868
CTSV,-0.107136595958,-0.786735961830038
NUB1,0.0394633553423,0.25385427575509
RALGAPA2,0.0935088781527,-0.46007479040492105
ZIM3,0.0119770264222,0.211095580375597
RTFDC1,-0.0714814139074,0.470953844412575
MAGED1,0.0344370667761,-3.14235177081922
GIMAP5,-0.0140663556317,0.361352794349924
RPS6KA3,0.0722575688869,-3.1165477315647
PORCN,-0.0542070487241,-0.35951130890224203
PHYHIP,0.0547920158262,-1.18797097833087
RSC1A1,-0.057913271161,-0.353038297767091
SOCS2,0.0903117345321,-1.64946318891379
SYNPR,0.0366704100656,-2.7060488711336
KCNA7,-0.0687390471689,-1.00439680925829
RHD,-0.0245164990035,-2.0063996412221297
ZNF101,0.0429271818661,-0.45297683055651206
ZNF717,-0.0362252568399,-0.46334090186561294
RDX,-0.14421213149,-4.13392933698861
STUB1,-0.0865910909716,0.36032719360058396
FLOT1,0.0180831918192,-0.24578572788498498
SERTAD2,0.0271721608247,-3.61227676800884
PIGO,-0.0414247738424,-1.1549111246942299
ESYT2,-0.017749404652,-0.7456142203016829
BTN2A2,-0.0276549165422,-1.7539473047818
LTC4S,-0.0679732112933,-2.03649166837296
RFTN1,-0.0709946618968,-0.087182667968481
ZNF34,0.114281672377,-2.38191620916999
ANGPT1,-0.00755587181461,-1.5824011879446498
NAGA,0.0150139835003,-1.15249001696878
CLIC1,0.0509860111771,-1.40846797364649
DPRX,-0.0398567862912,-3.5829006403607404
MTRNR2L1,0.0438299020026,-0.00802284987900883
SLC22A6,-0.0836657930843,-2.29281699863095
HDGFRP2,0.0475008788273,0.32618008009391997
CCDC125,-0.302885298242,-0.900428824477595
PEX3,0.0499219825925,-0.8617701825331321
CLCNKA,-0.17175546328,-0.518361866151397
ADAMDEC1,-0.0540104691886,-0.414116903640548
TANGO2,-0.0410813808087,0.17781031448919896
C7orf65,0.0223457262647,-1.00887570835239
CBX5,0.0426569903951,-0.0502845244154982
UBE2G2,-0.0360955546767,-0.740580836346019
USP44,0.0928780335915,-2.0889534536377
ZNF431,-0.102353604678,-1.6377601293752102
NIT1,-0.021372698972,0.30193841497818397
OR4N5,-0.0548891769093,-0.652904477508149
MT1M,-0.0282945108072,0.36446826262647597
PYCARD,-0.0150304122124,-2.50051457259566
NCOR2,-0.0952765293765,0.581217667509716
CNPPD1,0.0395289599021,-0.15561145476892702
HADHB,0.0391845191966,-1.5839021245746598
GSTA5,-0.105317949694,-2.73410224269295
ANKRD34B,0.0595372844138,-1.41425191799692
PYY,0.0211550921437,-0.307222491685876
POU1F1,0.128374799691,1.0548980539825699
STOML1,0.0696986938322,0.0203886436719024
AHNAK2,-0.165219885417,-1.66362994350707
C7orf55,0.080592915624,-1.4829436557466298
AKR1C4,-0.00794963847404,-0.18813917932338398
PLK2,-0.170718720574,-2.56137987396659
SLC25A35,-0.0652377522538,-2.5256804103707298
TARBP1,0.0368027693904,-3.0959789196657996
OR10AD1,-0.031807411129,-2.55402547557523
FXN,-0.157485457899,-3.06923566884462
SLC52A2,-0.00800902430709,-0.9383652116159341
CAMK2D,-0.0368469166412,-0.960397782877604
OSBPL8,0.00156153401436,0.20080537447765498
ANKRD22,0.0278206032572,-2.70604887113361
BCLAF1,0.208986755115,0.254665599558761
GSK3B,-0.140021016863,-1.4181452913464299
LBX2,0.09996110817,-3.49269532834167
PGLYRP1,-0.0672398418126,0.75916792178977
RNASE7,-0.0435138241465,-0.0565709025533248
CRIPAK,-0.0325445354543,-0.310747589916023
NFS1,-0.0403798431397,-0.129384625677795
SYT12,0.085501470082,-3.7457201336735397
TAS2R31,-0.0224135408939,-0.0756302339517479
ATG9A,0.00547783163806,-1.4522788830258402
C13orf45,-0.0505484551011,-0.26218473597776604
RPS6KB1,0.0768142792485,-1.92121696570214
TARSL2,-0.0541307095366,-0.41921618960141294
MLF1IP,-0.0355108020969,-2.35095391231104
MAN1A1,0.0283123380443,-0.23706284102245603
EHD4,0.0693516976116,-0.714635723130326
KRT10,-0.106215909819,1.00029005383517
CREM,0.0449952217486,-2.85150260524538
OR10A6,0.0481600157636,-2.42253930280385
DNALI1,0.0251147821106,-1.7498303870760301
PDHX,0.142782406538,2.47631532623171
REXO1,-0.0156758607257,-0.432666361258609
SORCS3,-0.0279938219947,0.187645880147436
SURF1,0.00159920699363,-0.68856403411917
GABRQ,0.108262179108,-1.17832790801611
ZNF778,0.000828279225033,0.36359206985373704
DGAT2,0.0756078217008,1.00738950362243
SHB,-0.0840784676654,-1.5378003535319098
SEMA4A,-0.0197214336191,-1.66059273467291
ATE1,0.0714483827543,-1.08902904665479
IGFL3,-0.0375879876709,-0.22038354254924103
LHX8,0.00222292605925,0.836707682208418
SCRT1,-0.215995596489,-3.55719491742821
SMIM13,0.0430105285116,-0.548842149134528
WDR16,0.0536698535551,0.0105152382465841
ZNF563,0.0110543776979,-0.704993522324959
AFM,-0.0362441309211,-1.11804499705103
VOPP1,-0.0769870678523,-0.6951999351715571
BSG,0.00253026577225,1.05312985175807
MRPL12,0.0100351424163,-0.29291099508680896
ZNF518B,-0.0436859241226,-2.41797253945627
PDZK1,-0.0573107287686,2.96131882288252
TBX5,-0.0830805501555,-1.51751520215581
DNAJC12,0.0707910143259,1.7869735776932703
ADAMTS5,0.0106798856685,0.0911974618143825
SAMD3,-0.0382621485275,-2.20666860601399
XKR3,0.012961940099,-0.7553286484504379
FAM131C,-0.0828749904061,-0.0936141092147309
GCN1L1,-0.243859148378,-2.6686293841332
KIAA1841,-0.0890359006621,-2.9300850876010602
KLHL31,0.0218746672293,-3.86701291857728
ZFP42,0.0486059897222,2.69606146453313
ACSF2,-0.0337621577564,0.62761336400571
FAM69B,-0.0503250139956,-1.2557785616163601
STMN4,-0.0449250423428,-0.6767720974445319
ASCL2,0.0823638129344,-2.25034792767362
LARP7,-0.0587200675756,0.6926605818498659
DCAF12L2,-0.0167735281208,-1.37470153464133
KRT8,0.0932252205931,-1.79651015725063
BCAP31,0.0246007620242,0.493990035445356
TRIM71,-0.00108650146793,-0.0970027291821939
LBX1,-0.0121213030159,-1.62406100357804
MAP3K5,-0.045335988583,-0.464506103096748
OR5K1,0.03433028501,-2.7128227064069996
GNE,-0.127746375043,-2.89683408510055
RAB7A,-0.0692735897144,-1.6971599309450802
FOXS1,0.09471196952,-0.23185688232953103
PDP2,0.0122766601246,-2.51274109445793
LONRF1,0.0703048129923,0.0837101735213076
TANC1,0.000365125927748,0.730716659485448
FETUB,-0.0440187087794,3.7770502340963197
ZMAT4,0.0566313196958,-1.10076638603285
NR3C2,-0.0473221203743,-2.53190943494219
VPS37A,-0.00387186274238,-1.90880059362573
SPERT,0.00903664035936,-0.7523679004572651
TXNRD3NB,0.0388714608745,0.268229549085459
PROP1,-0.0208183956394,-0.7476208361548491
ANKRD10,0.0892238319102,-1.17282275889617
HIST1H4D,-0.0835255441619,0.52417810923781
CYP24A1,-0.0466923548225,0.12750856953216802
ZFYVE28,-0.0602453477398,-0.281874069706883
ELL2,0.136676851751,-2.31405091782056
PPAP2A,0.000533305087274,-0.0783255320645357
LOC100130880,0.0432140181288,-1.2999123099751297
AVPR1B,0.0506386428922,1.5458639978642699
NUAK2,-0.0179873652643,-1.36209446991624
PLD4,-0.0631028971294,-2.6690620917301096
YY1AP1,-0.0636067136288,-0.28311929789720197
KLK6,-0.0269062355002,-1.7536292252062602
XPA,0.0343434069289,-0.6088374014470921
C14orf159,-0.121170031881,-1.06553124012131
GPR125,-0.145087292789,4.81544340341829
NR1I2,-0.0944350161724,-2.65800833550138
PIEZO2,0.0019038854335,-1.3007851372011299
XKR7,0.0120554988103,-0.103523590067086
NIPBL,-0.0580401146212,-2.04025358320049
ABCC1,-0.0715722821146,-1.2141774175355802
ZNF486,-0.0555221997444,-0.805034017552045
SLC25A16,0.0505839575334,-0.9258022979240179
SLC7A8,0.0300069538233,-0.0831639579962204
ACADSB,0.0620545134786,-1.9935717274762699
CTBP1,0.0387351344224,0.49296666585297205
ATXN3L,0.0461393889933,0.0475958851452152
IFNL3,-0.0330199048066,-1.0040959830093799
SH3BP2,0.108320750468,-1.64412755295745
LHX2,0.092272770419,-2.41654225393862
POU2F1,-0.00216476548887,-2.51963574690272
ATP10A,-0.0489765909893,0.44378945106007794
KLK2,0.130156293849,-1.2349330113310801
FHOD3,0.0519453874368,-2.9509862451033997
TRAF2,0.013105453452,-1.21391839086155
IGF2BP2,-0.0438179777403,0.11103552125508001
OR52E6,0.0479254418316,-1.02378688852071
PPWD1,-0.0500014493735,-1.93513359966022
RIN2,-0.00334865122931,0.993802982060956
AARSD1,-0.0450535635079,-2.02442044211841
CISD3,-0.02813878604,-0.72099356163037
SLC15A3,0.0849754798314,-0.482764467533205
DAPK3,0.0249132319715,-0.5048315129445851
DCAF4,-0.114868160758,-2.131176507134
LARP4,0.102970619746,-2.2204746160321496
ZNF816,0.0116377959196,-2.79709408178827
CD55,0.054650231081,-1.87301808730725
ATF3,0.00554403281069,0.20040703946766802
PGC,-0.0331915917366,-0.79856019484632
RNASE13,0.00427119288257,-0.8601800312848941
ULK2,0.0303783171837,-1.02075236923609
CCDC53,-0.214761136695,-0.731914334148511
NR4A1,-0.000385204662929,-0.20139961744973
STX4,-0.0115027129901,-2.07862686704352
OR11L1,0.0818381728109,-2.35416573332573
OR5M3,0.0386310166872,1.12489287124161
SLAMF9,0.092403686751,-0.591477694240487
C11orf48,0.0599499403431,2.10581872973187
ABCC4,0.00984288858733,-2.42546088024135
TESK1,-0.0145245237418,-2.15337237106049
TKTL2,-0.00799046001882,-3.21624360345279
B3GALT6,0.0160257834504,-0.10044256901440302
WNT1,0.0328634012728,1.62698909090708
FHL3,-0.0144754896537,0.8504262735618441
ZBTB2,-0.0171478006343,2.11752442303689
SLC38A5,0.102463686457,-2.0087988736491202
UBN2,0.0655014579779,-3.29826115670232
LRP4,0.0399251383203,-0.652635233165903
ZNF259,0.106964338683,0.193561124003946
AKT1S1,-0.0329915430545,0.26194167213347097
LDLRAP1,-0.0704646329081,-1.6797698148898301
PAQR5,0.09742343463,-0.661241890788437
TMEM64,-0.0174909097468,-0.353325627182521
PDCD5,0.0486388058631,-1.17160924244274
PAK1,-0.0654656848955,-1.38063479594239
ZNF571,0.00158480188252,-1.7179229714218998
SHOX,0.0595177969966,-1.49402958392679
